,instance,method,depth
772,001_100nodes_random4regular.json,TQA_MPSAer_opt.json,10
773,001_100nodes_random5regular.json,TQA_MPSAer_opt.json,10
774,001_100nodes_random6regular.json,I_MPSAer.json,10
775,001_100nodes_random9regular.json,I_MPSAer.json,10
776,001_100nodes_random7regular.json,I_MPSAer.json,10
777,001_100nodes_10swap_layers.json,I_MPSAer.json,10
778,001_100nodes_random8regular.json,I_MPSAer.json,10
779,001_100nodes_random4regular.json,I_MPSAer.json,10
780,001_100nodes_random5regular.json,I_MPSAer.json,10
781,000_100nodes_1swap_layers.json,FA_MPSAer_opt.json,10
782,003_100nodes_1swap_layers.json,FA_MPSAer_opt.json,10
783,002_100nodes_1swap_layers.json,FA_MPSAer_opt.json,10
784,000_60nodes_random4regular.json,I_MPS.json,10
785,004_60nodes_random4regular.json,I_MPS.json,10
786,005_60nodes_random4regular.json,I_MPS.json,10
787,002_60nodes_random4regular.json,I_MPS.json,10
788,001_100nodes_random9regular.json,I_MPS.json,10
789,003_30nodes_random3regular.json,I_MPS.json,10
790,006_70nodes_random3regular.json,I_MPS.json,10
791,003_70nodes_random3regular.json,I_MPS.json,10
792,001_100nodes_random4regular.json,I_MPS.json,10
793,007_60nodes_random4regular.json,I_MPS.json,10
794,001_60nodes_random4regular.json,I_MPS.json,10
795,003_60nodes_random4regular.json,I_MPS.json,10
796,001_30nodes_random3regular.json,I_MPS.json,10
797,001_100nodes_random8regular.json,I_MPS.json,10
798,000_70nodes_random3regular.json,I_MPS.json,10
799,009_60nodes_random4regular.json,I_MPS.json,10
800,008_60nodes_random4regular.json,I_MPS.json,10
801,001_100nodes_random6regular.json,I_MPS.json,10
802,001_100nodes_random7regular.json,I_MPS.json,10
803,007_30nodes_random3regular.json,I_MPS.json,10
804,001_70nodes_random3regular.json,I_MPS.json,10
805,006_30nodes_random3regular.json,I_MPS.json,10
806,005_30nodes_random3regular.json,I_MPS.json,10
807,009_70nodes_random3regular.json,I_MPS.json,10
808,008_70nodes_random3regular.json,I_MPS.json,10
809,009_30nodes_random3regular.json,I_MPS.json,10
810,002_70nodes_random3regular.json,I_MPS.json,10
811,007_70nodes_random3regular.json,I_MPS.json,10
812,000_30nodes_random3regular.json,I_MPS.json,10
813,006_60nodes_random4regular.json,I_MPS.json,10
814,008_30nodes_random3regular.json,I_MPS.json,10
815,005_70nodes_random3regular.json,I_MPS.json,10
816,002_30nodes_random3regular.json,I_MPS.json,10
817,001_100nodes_random5regular.json,I_MPS.json,10
818,004_70nodes_random3regular.json,I_MPS.json,10
819,004_30nodes_random3regular.json,I_MPS.json,10
820,006_40nodes_random3regular.json,LR_MPS_angle_opt.json,10
821,007_7_2_heavyhex_105nodes_weighted.json,LR_MPS_angle_opt.json,10
822,008_4_1_heavyhex_39nodes_weighted.json,LR_MPS_angle_opt.json,10
823,003_30nodes_random3regular.json,LR_MPS_angle_opt.json,10
824,001_100nodes_random4regular.json,LR_MPS_angle_opt.json,10
825,007_60nodes_random4regular.json,LR_MPS_angle_opt.json,10
826,001_60nodes_random4regular.json,LR_MPS_angle_opt.json,10
827,007_4_1_heavyhex_39nodes_weighted.json,LR_MPS_angle_opt.json,10
828,000_70nodes_random3regular.json,LR_MPS_angle_opt.json,10
829,009_60nodes_random4regular.json,LR_MPS_angle_opt.json,10
830,008_40nodes_random3regular.json,LR_MPS_angle_opt.json,10
831,006_40nodes_erdosrenyi20percent.json,LR_MPS_angle_opt.json,10
832,001_100nodes_random7regular.json,LR_MPS_angle_opt.json,10
833,006_30nodes_random3regular.json,LR_MPS_angle_opt.json,10
834,009_70nodes_random3regular.json,LR_MPS_angle_opt.json,10
835,004_7_2_heavyhex_105nodes_weighted.json,LR_MPS_angle_opt.json,10
836,002_4_1_heavyhex_39nodes_weighted.json,LR_MPS_angle_opt.json,10
837,002_70nodes_random3regular.json,LR_MPS_angle_opt.json,10
838,007_70nodes_random3regular.json,LR_MPS_angle_opt.json,10
839,000_40nodes_erdosrenyi20percent.json,LR_MPS_angle_opt.json,10
840,009_40nodes_random3regular.json,LR_MPS_angle_opt.json,10
841,009_7_2_heavyhex_105nodes_weighted.json,LR_MPS_angle_opt.json,10
842,002_7_2_heavyhex_105nodes_weighted.json,LR_MPS_angle_opt.json,10
843,004_4_1_heavyhex_39nodes_weighted.json,LR_MPS_angle_opt.json,10
844,005_4_1_heavyhex_39nodes_weighted.json,LR_MPS_angle_opt.json,10
845,000_60nodes_random4regular.json,LR_MPS_angle_opt.json,10
846,001_100nodes_random9regular.json,LR_MPS_angle_opt.json,10
847,004_40nodes_random3regular.json,LR_MPS_angle_opt.json,10
848,007_40nodes_erdosrenyi20percent.json,LR_MPS_angle_opt.json,10
849,003_70nodes_random3regular.json,LR_MPS_angle_opt.json,10
850,000_7_2_heavyhex_105nodes_weighted.json,LR_MPS_angle_opt.json,10
851,001_100nodes_random8regular.json,LR_MPS_angle_opt.json,10
852,003_40nodes_random3regular.json,LR_MPS_angle_opt.json,10
853,009_4_1_heavyhex_39nodes_weighted.json,LR_MPS_angle_opt.json,10
854,001_40nodes_erdosrenyi20percent.json,LR_MPS_angle_opt.json,10
855,001_4_1_heavyhex_39nodes_weighted.json,LR_MPS_angle_opt.json,10
856,003_40nodes_erdosrenyi20percent.json,LR_MPS_angle_opt.json,10
857,006_7_2_heavyhex_105nodes_weighted.json,LR_MPS_angle_opt.json,10
858,002_40nodes_erdosrenyi20percent.json,LR_MPS_angle_opt.json,10
859,005_40nodes_random3regular.json,LR_MPS_angle_opt.json,10
860,001_100nodes_random5regular.json,LR_MPS_angle_opt.json,10
861,004_40nodes_erdosrenyi20percent.json,LR_MPS_angle_opt.json,10
862,007_40nodes_random3regular.json,LR_MPS_angle_opt.json,10
863,003_60nodes_random4regular.json,LR_MPS_angle_opt.json,10
864,000_100nodes_random3regular.json,LR_MPS_angle_opt.json,10
865,009_40nodes_erdosrenyi20percent.json,LR_MPS_angle_opt.json,10
866,005_7_2_heavyhex_105nodes_weighted.json,LR_MPS_angle_opt.json,10
867,003_7_2_heavyhex_105nodes_weighted.json,LR_MPS_angle_opt.json,10
868,001_70nodes_random3regular.json,LR_MPS_angle_opt.json,10
869,001_7_2_heavyhex_105nodes_weighted.json,LR_MPS_angle_opt.json,10
870,000_40nodes_random3regular.json,LR_MPS_angle_opt.json,10
871,000_30nodes_random3regular.json,LR_MPS_angle_opt.json,10
872,006_60nodes_random4regular.json,LR_MPS_angle_opt.json,10
873,008_30nodes_random3regular.json,LR_MPS_angle_opt.json,10
874,005_70nodes_random3regular.json,LR_MPS_angle_opt.json,10
875,002_30nodes_random3regular.json,LR_MPS_angle_opt.json,10
876,004_70nodes_random3regular.json,LR_MPS_angle_opt.json,10
877,004_60nodes_random4regular.json,LR_MPS_angle_opt.json,10
878,005_60nodes_random4regular.json,LR_MPS_angle_opt.json,10
879,002_60nodes_random4regular.json,LR_MPS_angle_opt.json,10
880,006_70nodes_random3regular.json,LR_MPS_angle_opt.json,10
881,001_30nodes_random3regular.json,LR_MPS_angle_opt.json,10
882,008_40nodes_erdosrenyi20percent.json,LR_MPS_angle_opt.json,10
883,008_60nodes_random4regular.json,LR_MPS_angle_opt.json,10
884,001_100nodes_random6regular.json,LR_MPS_angle_opt.json,10
885,000_4_1_heavyhex_39nodes_weighted.json,LR_MPS_angle_opt.json,10
886,007_30nodes_random3regular.json,LR_MPS_angle_opt.json,10
887,005_30nodes_random3regular.json,LR_MPS_angle_opt.json,10
888,005_40nodes_erdosrenyi20percent.json,LR_MPS_angle_opt.json,10
889,008_7_2_heavyhex_105nodes_weighted.json,LR_MPS_angle_opt.json,10
890,008_70nodes_random3regular.json,LR_MPS_angle_opt.json,10
891,009_30nodes_random3regular.json,LR_MPS_angle_opt.json,10
892,003_4_1_heavyhex_39nodes_weighted.json,LR_MPS_angle_opt.json,10
893,006_4_1_heavyhex_39nodes_weighted.json,LR_MPS_angle_opt.json,10
894,001_40nodes_random3regular.json,LR_MPS_angle_opt.json,10
895,000_5_3_heavyhex_106nodes_weighted.json,LR_MPS_angle_opt.json,10
896,002_40nodes_random3regular.json,LR_MPS_angle_opt.json,10
897,004_30nodes_random3regular.json,LR_MPS_angle_opt.json,10
898,006_40nodes_random3regular.json,RTS_MPS.json,10
899,007_7_2_heavyhex_105nodes_weighted.json,RTS_MPS.json,10
900,008_4_1_heavyhex_39nodes_weighted.json,RTS_MPS.json,10
901,003_30nodes_random3regular.json,RTS_MPS.json,10
902,001_100nodes_random4regular.json,RTS_MPS.json,10
903,007_60nodes_random4regular.json,RTS_MPS.json,10
904,001_60nodes_random4regular.json,RTS_MPS.json,10
905,007_4_1_heavyhex_39nodes_weighted.json,RTS_MPS.json,10
906,000_70nodes_random3regular.json,RTS_MPS.json,10
907,009_60nodes_random4regular.json,RTS_MPS.json,10
908,008_40nodes_random3regular.json,RTS_MPS.json,10
909,006_40nodes_erdosrenyi20percent.json,RTS_MPS.json,10
910,001_100nodes_random7regular.json,RTS_MPS.json,10
911,006_30nodes_random3regular.json,RTS_MPS.json,10
912,009_70nodes_random3regular.json,RTS_MPS.json,10
913,004_7_2_heavyhex_105nodes_weighted.json,RTS_MPS.json,10
914,002_4_1_heavyhex_39nodes_weighted.json,RTS_MPS.json,10
915,002_70nodes_random3regular.json,RTS_MPS.json,10
916,007_70nodes_random3regular.json,RTS_MPS.json,10
917,000_40nodes_erdosrenyi20percent.json,RTS_MPS.json,10
918,009_40nodes_random3regular.json,RTS_MPS.json,10
919,009_7_2_heavyhex_105nodes_weighted.json,RTS_MPS.json,10
920,002_7_2_heavyhex_105nodes_weighted.json,RTS_MPS.json,10
921,004_4_1_heavyhex_39nodes_weighted.json,RTS_MPS.json,10
922,005_4_1_heavyhex_39nodes_weighted.json,RTS_MPS.json,10
923,000_60nodes_random4regular.json,RTS_MPS.json,10
924,001_100nodes_random9regular.json,RTS_MPS.json,10
925,004_40nodes_random3regular.json,RTS_MPS.json,10
926,007_40nodes_erdosrenyi20percent.json,RTS_MPS.json,10
927,003_70nodes_random3regular.json,RTS_MPS.json,10
928,000_7_2_heavyhex_105nodes_weighted.json,RTS_MPS.json,10
929,001_100nodes_random8regular.json,RTS_MPS.json,10
930,003_40nodes_random3regular.json,RTS_MPS.json,10
931,009_4_1_heavyhex_39nodes_weighted.json,RTS_MPS.json,10
932,001_40nodes_erdosrenyi20percent.json,RTS_MPS.json,10
933,001_4_1_heavyhex_39nodes_weighted.json,RTS_MPS.json,10
934,003_40nodes_erdosrenyi20percent.json,RTS_MPS.json,10
935,006_7_2_heavyhex_105nodes_weighted.json,RTS_MPS.json,10
936,002_40nodes_erdosrenyi20percent.json,RTS_MPS.json,10
937,005_40nodes_random3regular.json,RTS_MPS.json,10
938,001_100nodes_random5regular.json,RTS_MPS.json,10
939,004_40nodes_erdosrenyi20percent.json,RTS_MPS.json,10
940,007_40nodes_random3regular.json,RTS_MPS.json,10
941,003_60nodes_random4regular.json,RTS_MPS.json,10
942,000_100nodes_random3regular.json,RTS_MPS.json,10
943,009_40nodes_erdosrenyi20percent.json,RTS_MPS.json,10
944,005_7_2_heavyhex_105nodes_weighted.json,RTS_MPS.json,10
945,003_7_2_heavyhex_105nodes_weighted.json,RTS_MPS.json,10
946,001_70nodes_random3regular.json,RTS_MPS.json,10
947,001_7_2_heavyhex_105nodes_weighted.json,RTS_MPS.json,10
948,000_40nodes_random3regular.json,RTS_MPS.json,10
949,000_30nodes_random3regular.json,RTS_MPS.json,10
950,006_60nodes_random4regular.json,RTS_MPS.json,10
951,008_30nodes_random3regular.json,RTS_MPS.json,10
952,005_70nodes_random3regular.json,RTS_MPS.json,10
953,002_30nodes_random3regular.json,RTS_MPS.json,10
954,004_70nodes_random3regular.json,RTS_MPS.json,10
955,004_60nodes_random4regular.json,RTS_MPS.json,10
956,005_60nodes_random4regular.json,RTS_MPS.json,10
957,002_60nodes_random4regular.json,RTS_MPS.json,10
958,006_70nodes_random3regular.json,RTS_MPS.json,10
959,001_30nodes_random3regular.json,RTS_MPS.json,10
960,008_40nodes_erdosrenyi20percent.json,RTS_MPS.json,10
961,008_60nodes_random4regular.json,RTS_MPS.json,10
962,001_100nodes_random6regular.json,RTS_MPS.json,10
963,000_4_1_heavyhex_39nodes_weighted.json,RTS_MPS.json,10
964,007_30nodes_random3regular.json,RTS_MPS.json,10
965,005_30nodes_random3regular.json,RTS_MPS.json,10
966,005_40nodes_erdosrenyi20percent.json,RTS_MPS.json,10
967,008_7_2_heavyhex_105nodes_weighted.json,RTS_MPS.json,10
968,008_70nodes_random3regular.json,RTS_MPS.json,10
969,009_30nodes_random3regular.json,RTS_MPS.json,10
970,003_4_1_heavyhex_39nodes_weighted.json,RTS_MPS.json,10
971,006_4_1_heavyhex_39nodes_weighted.json,RTS_MPS.json,10
972,001_40nodes_random3regular.json,RTS_MPS.json,10
973,000_5_3_heavyhex_106nodes_weighted.json,RTS_MPS.json,10
974,002_40nodes_random3regular.json,RTS_MPS.json,10
975,004_30nodes_random3regular.json,RTS_MPS.json,10
976,000_60nodes_random4regular.json,TQA_MPS_opt.json,10
977,004_60nodes_random4regular.json,TQA_MPS_opt.json,10
978,005_60nodes_random4regular.json,TQA_MPS_opt.json,10
979,002_60nodes_random4regular.json,TQA_MPS_opt.json,10
980,001_100nodes_random9regular.json,TQA_MPS_opt.json,10
981,003_30nodes_random3regular.json,TQA_MPS_opt.json,10
982,006_70nodes_random3regular.json,TQA_MPS_opt.json,10
983,003_70nodes_random3regular.json,TQA_MPS_opt.json,10
984,001_100nodes_random4regular.json,TQA_MPS_opt.json,10
985,007_60nodes_random4regular.json,TQA_MPS_opt.json,10
986,001_60nodes_random4regular.json,TQA_MPS_opt.json,10
987,003_60nodes_random4regular.json,TQA_MPS_opt.json,10
988,001_30nodes_random3regular.json,TQA_MPS_opt.json,10
989,001_100nodes_random8regular.json,TQA_MPS_opt.json,10
990,000_70nodes_random3regular.json,TQA_MPS_opt.json,10
991,009_60nodes_random4regular.json,TQA_MPS_opt.json,10
992,008_60nodes_random4regular.json,TQA_MPS_opt.json,10
993,001_100nodes_random6regular.json,TQA_MPS_opt.json,10
994,001_100nodes_random7regular.json,TQA_MPS_opt.json,10
995,007_30nodes_random3regular.json,TQA_MPS_opt.json,10
996,006_30nodes_random3regular.json,TQA_MPS_opt.json,10
997,005_30nodes_random3regular.json,TQA_MPS_opt.json,10
998,009_70nodes_random3regular.json,TQA_MPS_opt.json,10
999,001_70nodes_random3regular.json,TQA_MPS_opt.json,10
1000,008_70nodes_random3regular.json,TQA_MPS_opt.json,10
1001,009_30nodes_random3regular.json,TQA_MPS_opt.json,10
1002,002_70nodes_random3regular.json,TQA_MPS_opt.json,10
1003,007_70nodes_random3regular.json,TQA_MPS_opt.json,10
1004,000_30nodes_random3regular.json,TQA_MPS_opt.json,10
1005,006_60nodes_random4regular.json,TQA_MPS_opt.json,10
1006,008_30nodes_random3regular.json,TQA_MPS_opt.json,10
1007,005_70nodes_random3regular.json,TQA_MPS_opt.json,10
1008,002_30nodes_random3regular.json,TQA_MPS_opt.json,10
1009,001_100nodes_random5regular.json,TQA_MPS_opt.json,10
1010,004_70nodes_random3regular.json,TQA_MPS_opt.json,10
1011,004_30nodes_random3regular.json,TQA_MPS_opt.json,10
1012,003_30nodes_random3regular.json,FA_MPS_opt.json,10
1013,006_70nodes_random3regular.json,FA_MPS_opt.json,10
1014,003_70nodes_random3regular.json,FA_MPS_opt.json,10
1015,001_30nodes_random3regular.json,FA_MPS_opt.json,10
1016,000_70nodes_random3regular.json,FA_MPS_opt.json,10
1017,007_30nodes_random3regular.json,FA_MPS_opt.json,10
1018,005_30nodes_random3regular.json,FA_MPS_opt.json,10
1019,001_70nodes_random3regular.json,FA_MPS_opt.json,10
1020,009_70nodes_random3regular.json,FA_MPS_opt.json,10
1021,006_30nodes_random3regular.json,FA_MPS_opt.json,10
1022,008_70nodes_random3regular.json,FA_MPS_opt.json,10
1023,009_30nodes_random3regular.json,FA_MPS_opt.json,10
1024,002_70nodes_random3regular.json,FA_MPS_opt.json,10
1025,007_70nodes_random3regular.json,FA_MPS_opt.json,10
1026,000_30nodes_random3regular.json,FA_MPS_opt.json,10
1027,008_30nodes_random3regular.json,FA_MPS_opt.json,10
1028,005_70nodes_random3regular.json,FA_MPS_opt.json,10
1029,002_30nodes_random3regular.json,FA_MPS_opt.json,10
1030,004_70nodes_random3regular.json,FA_MPS_opt.json,10
1031,004_30nodes_random3regular.json,FA_MPS_opt.json,10
1032,005_60nodes_random4regular.json,F_MPS.json,10
1033,000_60nodes_random4regular.json,F_MPS.json,10
1034,004_60nodes_random4regular.json,F_MPS.json,10
1035,002_60nodes_random4regular.json,F_MPS.json,10
1036,001_100nodes_random9regular.json,F_MPS.json,10
1037,003_30nodes_random3regular.json,F_MPS.json,10
1038,006_70nodes_random3regular.json,F_MPS.json,10
1039,003_70nodes_random3regular.json,F_MPS.json,10
1040,001_100nodes_random4regular.json,F_MPS.json,10
1041,007_60nodes_random4regular.json,F_MPS.json,10
1042,001_60nodes_random4regular.json,F_MPS.json,10
1043,003_60nodes_random4regular.json,F_MPS.json,10
1044,001_30nodes_random3regular.json,F_MPS.json,10
1045,001_100nodes_random8regular.json,F_MPS.json,10
1046,000_70nodes_random3regular.json,F_MPS.json,10
1047,009_60nodes_random4regular.json,F_MPS.json,10
1048,008_60nodes_random4regular.json,F_MPS.json,10
1049,001_100nodes_random6regular.json,F_MPS.json,10
1050,001_100nodes_random7regular.json,F_MPS.json,10
1051,007_30nodes_random3regular.json,F_MPS.json,10
1052,005_30nodes_random3regular.json,F_MPS.json,10
1053,001_70nodes_random3regular.json,F_MPS.json,10
1054,009_70nodes_random3regular.json,F_MPS.json,10
1055,006_30nodes_random3regular.json,F_MPS.json,10
1056,008_70nodes_random3regular.json,F_MPS.json,10
1057,009_30nodes_random3regular.json,F_MPS.json,10
1058,002_70nodes_random3regular.json,F_MPS.json,10
1059,007_70nodes_random3regular.json,F_MPS.json,10
1060,000_30nodes_random3regular.json,F_MPS.json,10
1061,006_60nodes_random4regular.json,F_MPS.json,10
1062,008_30nodes_random3regular.json,F_MPS.json,10
1063,005_70nodes_random3regular.json,F_MPS.json,10
1064,002_30nodes_random3regular.json,F_MPS.json,10
1065,001_100nodes_random5regular.json,F_MPS.json,10
1066,004_70nodes_random3regular.json,F_MPS.json,10
1067,004_30nodes_random3regular.json,F_MPS.json,10
